6.270166578519037769e+32,7.831995690400959955e-07
6.770370135142171244e+32,7.923889109492211528e-07
7.310477511691815148e+32,8.026167228480971817e-07
7.893672041880098584e+32,8.139584958928942334e-07
8.523391010382783742e+32,8.265033274474287905e-07
9.203345911818609258e+32,8.403449180477017379e-07
9.937544325892002010e+32,8.555788871935081458e-07
1.073031353762883800e+33,8.723051326048121008e-07
1.158632604192044471e+33,8.906301983981327544e-07
1.251062708269641403e+33,9.106703480185806533e-07
1.350866438903995969e+33,9.325435710096960338e-07
1.458632028350617026e+33,9.563798584621391173e-07
1.574994635188683353e+33,9.823066097508049691e-07
1.700640087876131784e+33,1.010459748546565581e-06
1.836308926947460265e+33,1.040992411496894055e-06
1.982800769678515558e+33,1.074049565151554016e-06
2.140979022943126426e+33,1.109791372648878471e-06
2.311775972038634474e+33,1.148380525717612099e-06
2.496198275473314740e+33,1.189993255421174248e-06
2.695332898101347077e+33,1.234799978433259409e-06
2.910353517574596745e+33,1.282988323499021342e-06
3.142527441870130858e+33,1.334750144413981533e-06
3.393223078664601933e+33,1.390285063093945882e-06
3.663918000579214450e+33,1.449796884982423327e-06
3.956207653830837389e+33,1.513497515551326524e-06
4.271814761617319461e+33,1.581613059594809265e-06
4.612599477659245435e+33,1.654357955462009084e-06
4.980570349742219029e+33,1.731986509689648695e-06
5.377896157877481239e+33,1.814728072674216778e-06
5.806918696853721092e+33,1.902845338767272882e-06
6.270166578519038490e+33,1.996602265751183687e-06
6.770370135142172109e+33,2.096265248122275437e-06
7.310477511691815725e+33,2.202123577007753244e-06
7.893672041880098007e+33,2.314472708597559008e-06
8.523391010382784606e+33,2.433622168344571553e-06
9.203345911818609834e+33,2.559893435989389382e-06
9.937544325892000857e+33,2.693619387861945864e-06
1.073031353762888671e+34,2.835152654752382910e-06
1.158632604192039687e+34,2.984849948908158782e-06
1.251062708269641576e+34,3.143105280509844076e-06
1.350866438903995854e+34,3.310315752000338662e-06
1.458632028350617142e+34,3.486878105709269504e-06
1.574994635188683122e+34,3.673244245562245358e-06
1.700640087876131784e+34,3.869865563710739114e-06
1.836308926947460380e+34,4.077197899065050234e-06
1.982800769678515904e+34,4.295761204732915481e-06
2.140979022943126138e+34,4.526041469021967724e-06
2.311775972038635166e+34,4.768582249631794941e-06
2.496198275473315201e+34,5.023940014405191734e-06
2.695332898101346385e+34,5.292698577964045022e-06
2.910353517574596745e+34,5.575448613544636326e-06
3.142527441870130743e+34,5.872822421932639850e-06
3.393223078664615191e+34,6.185465688955561956e-06
3.663918000579199693e+34,6.514040141728890953e-06
3.956207653830837504e+34,6.859255374186027732e-06
4.271814761617318538e+34,7.221825472617926743e-06
4.612599477659245550e+34,7.602503188944975129e-06
4.980570349742219490e+34,8.002039038429272218e-06
5.377896157877481701e+34,8.421246272115655654e-06
5.806918696853722245e+34,8.860946054618028833e-06
6.270166578519038721e+34,9.321965674712971836e-06
6.770370135142172801e+34,9.805186950666776755e-06
7.310477511691814572e+34,1.031149867596981443e-05
7.893672041880098007e+34,1.084182576372595093e-05
8.523391010382782992e+34,1.139710244943786224e-05
9.203345911818609373e+34,1.197828357509621656e-05
9.937544325891999935e+34,1.258637114296114780e-05
1.073031353762888532e+35,1.322236212870673599e-05
1.158632604192040055e+35,1.388729439592174814e-05
1.251062708269641529e+35,1.458221227018110300e-05
1.350866438903995992e+35,1.530817005067517400e-05
1.458632028350616773e+35,1.606626979941207819e-05
1.574994635188683168e+35,1.685759324150204290e-05
1.700640087876131737e+35,1.768328159803637595e-05
1.836308926947460380e+35,1.854443884137021230e-05
1.982800769678515858e+35,1.944221180891880758e-05
2.140979022943126138e+35,2.037774296128989029e-05
2.311775972038634613e+35,2.135219915731544746e-05
2.496198275473315570e+35,2.236675215682478178e-05
2.695332898101346662e+35,2.342256549885619106e-05
2.910353517574597206e+35,2.452080444657855332e-05
3.142527441870130650e+35,2.566266301922797273e-05
3.393223078664614914e+35,2.684929253266547331e-05
3.663918000579200800e+35,2.808188215761052778e-05
3.956207653830838149e+35,2.936162717888113485e-05
4.271814761617318538e+35,3.068964966175789934e-05
4.612599477659246841e+35,3.206716036176067105e-05
4.980570349742219675e+35,3.349525325524645576e-05
5.377896157877480778e+35,3.497506045354594021e-05
5.806918696853722245e+35,3.650761655751579807e-05
6.270166578519037983e+35,3.809394922271430170e-05
6.770370135142172432e+35,3.973514524680741140e-05
7.310477511691814203e+35,4.143225689218867959e-05
7.893672041880099114e+35,4.318653170107295697e-05
8.523391010382784468e+35,4.499901885610864427e-05
9.203345911818609004e+35,4.687083073431937814e-05
9.937544325891996983e+35,4.880295601516016158e-05
1.073031353762888385e+36,5.079645807029638141e-05
1.158632604192040019e+36,5.285230064234553360e-05
1.251062708269641640e+36,5.497148946918343202e-05
1.350866438903996029e+36,5.715502802309943624e-05
1.458632028350616957e+36,5.940389534293211230e-05
1.574994635188683316e+36,6.171910561408928855e-05
1.700640087876131811e+36,6.410167139748169343e-05
1.836308926947460306e+36,6.655255347320110392e-05
1.982800769678515636e+36,6.907276802786998561e-05
2.140979022943126212e+36,7.166334390076194768e-05
2.311775972038634687e+36,7.432528679557833819e-05
2.496198275473314537e+36,7.705967140077091238e-05
2.695332898101347326e+36,7.986752602296196381e-05
2.910353517574597501e+36,8.274993627149805143e-05
3.142527441870130355e+36,8.570802251284239325e-05
3.393223078664615062e+36,8.874294351844695054e-05
3.663918000579199324e+36,9.185578719928670676e-05
3.956207653830838002e+36,9.504785521674717825e-05
4.271814761617318833e+36,9.832032222264293006e-05
4.612599477659246103e+36,1.016745074563410700e-04
4.980570349742219970e+36,1.051117219086523811e-04
5.377896157877481221e+36,1.086332879477107616e-04
5.806918696853722983e+36,1.122406355252412476e-04
6.270166578519037835e+36,1.159352785336276067e-04
6.770370135142172432e+36,1.197187238625463818e-04
7.310477511691815088e+36,1.235925727211142455e-04
7.893672041880098819e+36,1.275583554400168840e-04
8.523391010382784763e+36,1.316178682646556187e-04
9.203345911818647373e+36,1.357727674866886908e-04
9.937544325892017644e+36,1.400248958324108695e-04
1.073031353762886112e+37,1.443760830265549387e-04
1.158632604192042291e+37,1.488283714308087364e-04
1.251062708269638925e+37,1.533834957739841677e-04
1.350866438903993196e+37,1.580436613478460256e-04
1.458632028350614065e+37,1.628109063826366644e-04
1.574994635188683552e+37,1.676874029364702095e-04
1.700640087876131752e+37,1.726752072469005586e-04
1.836308926947460306e+37,1.777767872673952500e-04
1.982800769678516049e+37,1.829941386302851383e-04
2.140979022943126566e+37,1.883297271897079914e-04
2.311775972038634510e+37,1.937859780391845547e-04
2.496198275473315127e+37,1.993651720238638896e-04
2.695332898101352284e+37,2.050697020147127436e-04
2.910353517574602814e+37,2.109022180087041418e-04
3.142527441870137557e+37,2.168649704277798168e-04
3.393223078664608569e+37,2.229606129140062980e-04
3.663918000579206762e+37,2.291915898029764321e-04
3.956207653830830092e+37,2.355604689213866663e-04
4.271814761617310333e+37,2.420697734150554722e-04
