4.817685985971193017e-15,4.508233275657074290e-15
5.202017667545975698e-15,4.867878314765199532e-15
5.617009471406068273e-15,5.256214098952529508e-15
6.065107313783769114e-15,5.675529437788149442e-15
6.548952234275845056e-15,6.128295731112165871e-15
7.071395961841615925e-15,6.617181536195475014e-15
7.635517722581041148e-15,7.145068294905559418e-15
8.244642388356042432e-15,7.715067315810043244e-15
8.902360073221095536e-15,8.330538114806286742e-15
9.612547293162027521e-15,8.995108212007418950e-15
1.037938981385681360e-14,9.712694514670923947e-15
1.120740732111981341e-14,1.048752640474145173e-14
1.210148005943490458e-14,1.132417066185005025e-14
1.306687759558186013e-14,1.222755838168149147e-14
1.410928987688571379e-14,1.320301404217027311e-14
1.523486076714297839e-14,1.425628688114162702e-14
1.645022425788186048e-14,1.539358478514797323e-14
1.776254356838160398e-14,1.662161087675268540e-14
1.917955336490225778e-14,1.794760302255820752e-14
2.070960534796030007e-14,1.937937649077569521e-14
2.236171747633662983e-14,2.092537002049869840e-14
2.414562711793776138e-14,2.259469554930244514e-14
2.607184844077559040e-14,2.439719193003826408e-14
2.815173438232201090e-14,2.634348291091866060e-14
3.039754356247830027e-14,2.844503975139228870e-14
3.282251253453863202e-14,3.071424883905447240e-14
3.544093379998472204e-14,3.316448469636916790e-14
3.826824004692410233e-14,3.581018879717491085e-14
4.132109510866322881e-14,3.866695469623080687e-14
4.461749217851555031e-14,4.175161992589177868e-14
4.817685985971193648e-14,4.508236525822252185e-14
5.202017667545976014e-14,4.867882183506732662e-14
5.617009471406069535e-14,5.256218688558527685e-14
6.065107313783768010e-14,5.675534866095844450e-14
6.548952234275846476e-14,6.128302134341519400e-14
7.071395961841616871e-14,6.617189071185305871e-14
7.635517722581040517e-14,7.145077139183409783e-14
8.244642388356079035e-14,7.715077676185878064e-14
8.902360073221058617e-14,8.330550226676835011e-14
9.612547293162027837e-14,8.995122347107719911e-14
1.037938981385681234e-13,9.712710982088866590e-14
1.120740732111981341e-13,1.048754556092330564e-13
1.210148005943490363e-13,1.132419291133503682e-13
1.306687759558185950e-13,1.222758419103042824e-13
1.410928987688571379e-13,1.320304394022659460e-13
1.523486076714297902e-13,1.425632147534808241e-13
1.645022425788185669e-13,1.539362476984497450e-13
1.776254356838160777e-13,1.662165704132152090e-13
1.917955336490225904e-13,1.794765626920896180e-13
2.070960534796029881e-13,1.937943785516579103e-13
2.236171747633663109e-13,2.092544067201797151e-13
2.414562711793776390e-13,2.259477683279490516e-13
2.607184844077569453e-13,2.439728537290265296e-13
2.815173438232189415e-13,2.634359025001010891e-13
3.039754356247830406e-13,2.844516297382722958e-13
3.282251253453862445e-13,3.071439020257469646e-13
3.544093379998472836e-13,3.316464677114736672e-13
3.826824004692410864e-13,3.581037451061432264e-13
4.132109510866322502e-13,3.866716738158689053e-13
4.461749217851555536e-13,4.175186338125268683e-13
4.817685985971194279e-13,4.508264379559972187e-13
5.202017667545976771e-13,4.867914035892394587e-13
5.617009471406068273e-13,5.256255097573469570e-13
6.065107313783768010e-13,5.675576466886255771e-13
6.548952234275844204e-13,6.128349647408479930e-13
7.071395961841616366e-13,6.617243315613268797e-13
7.635517722581039002e-13,7.145139046894836725e-13
8.244642388356077268e-13,7.715148304818741189e-13
8.902360073221062151e-13,8.330630776946673100e-13
9.612547293162028594e-13,8.995214180995244313e-13
1.037938981385681183e-12,9.712815648887406654e-13
1.120740732111981113e-12,1.048766481428250325e-12
1.210148005943490313e-12,1.132432874425416937e-12
1.306687759558186152e-12,1.222773886121458143e-12
1.410928987688571480e-12,1.320322001196692164e-12
1.523486076714297852e-12,1.425652185093449213e-12
1.645022425788185770e-12,1.539385273705841667e-12
1.776254356838160474e-12,1.662191632976698878e-12
1.917955336490226308e-12,1.794795110197512263e-12
2.070960534796029982e-12,1.937977300859548340e-12
2.236171747633663210e-12,2.092582156260416688e-12
2.414562711793776087e-12,2.259520957857597243e-12
2.607184844077569554e-12,2.439777690254860617e-12
2.815173438232190122e-12,2.634414839785538651e-12
3.039754356247830810e-12,2.844579659397215017e-12
3.282251253453862748e-12,3.071510930967170508e-12
3.544093379998473138e-12,3.316546267534462640e-12
3.826824004692411369e-12,3.581129998621151017e-12
4.132109510866321896e-12,3.866821685893994551e-12
4.461749217851556041e-12,4.175305314117160744e-12
4.817685985971193270e-12,4.508399221487547985e-12
5.202017667545975357e-12,4.868066816453995276e-12
5.617009471406068071e-12,5.256428154172972095e-12
6.065107313783768817e-12,5.675772434288620260e-12
6.548952234275846224e-12,6.128571495191004628e-12
7.071395961841616366e-12,6.617494387400559416e-12
7.635517722581038397e-12,7.145423110134616293e-12
